0.000000,0.486154,0.447426,0.117173,0.000000,-0.213141,0.323276,0.124484,0.056391,0.116865,0.108846,0.506593,0.016226,-0.068080,0.389044,0.010383,0.206775,0.634810,0.898819,0.259290,0.152038,-0.056527,0.190453,0.258542,-0.049437,0.279948,0.421765,-0.120605,-0.010580,-0.060233,0.257576,-0.130279,0.522324,0.035335,0.314846,0.699654,-0.060939,0.778320,0.301328,-0.254400,-0.020495,0.235373,-0.165842,0.165863,0.003473,0.229790,0.122205,0.116696,-0.145351,0.161561,0.115987,-0.241509,-0.588908,-0.458316,-0.195094,0.002905,0.176840,-0.148015,0.191234,0.078023,-0.010640,0.134427,-0.269964,0.137994,-0.062819,0.441243,-0.017974,-0.036311,0.030537,-0.108036,-0.130171,-0.057135,0.299873,-0.193941,0.056165,0.329319,0.174772,0.251817,0.087936,-0.335920,0.657355,0.192536,0.428377,0.287777,0.321182,0.013375,-0.373609,-0.035041,-0.156686,-0.145962,-0.064688,-0.095228,-0.486870,0.322296,-0.257368,-0.164827,0.096693,0.256177,0.335923,0.275415,0.142113,0.134092,0.349664,0.421957,0.242704,0.174437,0.372378,0.433584,0.360539,0.387319,0.311763,0.224358,0.374935,0.190301,0.206620,0.173031,0.429074,0.066219,0.092254,0.384529,0.099096,0.263164,-0.147843,-0.081260,-0.134886,0.282032,-0.182136,0.070853,0.390287,-0.053876,-0.149904,0.383064,0.170588,-0.215615,-0.206381,0.409870,0.368626,0.370841,0.015467,0.152820,0.372036,0.953685,0.078438,-0.226427,0.036900,-0.061032,0.322982,0.039356,0.066921,0.182615,0.108119,-0.205969,0.707531,0.175108,-0.198240,-0.251198,0.362594,0.478545,-0.229543,-0.322467,0.274574,0.381894,-0.104281,0.340896,0.277075,-0.146550,-0.145843,0.671669,0.153118,0.064050,0.603833,0.864310,0.669157,-0.213825,0.119246,-0.053602,0.272681,0.130784,0.094578,0.335255,0.279000,0.275447,-0.053302,-0.280286,-0.040748,0.181884,-0.214073,-0.057912,-0.017539,-0.095850,0.078260,-0.179184,-0.127974,0.094440,0.345880,-0.044965,0.136703,0.133445,-0.185562,-0.214166,0.117759,0.260087,-0.043871,0.060993,-0.124108,0.176730,-0.067568,0.132247,-0.066440,0.184931,0.098742,0.407787,0.178653,0.379809,0.235351,0.287197,0.116522,-0.186327,-0.107223,0.254180,0.008733,-0.432849,0.229120,-0.039500,-0.270949,-0.074624,0.029703,-0.214464,-0.486938,0.100742,0.097154,-0.016649,0.138647,-0.078439,-0.010817,0.260032,0.242976,0.088307,0.144685,-0.187741,0.246353,0.283834,-0.390542,-0.639098,-0.518982,-0.298729,-0.093149,0.155048,0.077882,0.130932,-0.358313,-0.039092,0.024230,0.214951,-0.004691,-0.140205,0.364815,-0.045103,-0.128561,0.128999,0.019693,0.091151,0.226151,0.256063
0.486154,0.000000,0.603589,-0.171905,0.000000,-0.015113,0.071911,-0.057670,0.234254,0.491922,-0.493407,0.677230,-0.189674,-0.287788,0.513939,0.227035,0.021310,0.176108,0.247063,-0.141926,-0.297233,-0.366582,-0.245260,-0.024558,-0.145337,0.061749,0.108317,-0.375829,-0.020651,-0.407898,-0.074599,-0.287063,0.357957,-0.317966,-0.005006,0.272081,-0.280847,0.177907,0.202005,-0.043743,-0.224893,-0.050218,-0.027318,-0.000218,-0.038302,0.261289,-0.118711,-0.251438,-0.431244,-0.191878,0.135303,-0.023029,-0.669003,-0.464011,-0.146121,-0.292524,-0.014074,-0.417216,0.115398,0.316216,0.106503,0.633717,-0.211470,0.035986,-0.249676,0.055388,0.045822,-0.128962,-0.264724,-0.169774,-0.126975,-0.726848,0.360244,-0.302846,0.573312,0.738835,0.185746,0.534304,0.437554,-0.456286,0.498816,0.415118,0.597677,0.541822,0.557564,0.362161,0.007536,0.502964,0.373187,0.166272,0.314803,0.398717,-0.173389,0.607172,0.100547,0.204287,0.556196,0.306865,0.415850,0.286225,0.403924,0.437607,0.415441,0.361210,0.765610,0.648468,0.744562,0.721381,0.740115,0.782045,0.684547,0.415340,0.782664,0.147915,0.507270,0.204924,0.425514,0.345973,0.578927,0.480223,0.263473,0.840323,0.339149,0.051502,0.146095,-0.003997,0.079371,0.467417,0.587053,0.506841,0.170799,0.496373,0.677126,-0.256504,-0.147271,0.616479,0.027470,0.380882,-0.012987,0.253173,-0.055671,0.851155,0.140970,-0.020445,0.147558,-0.061225,-0.007986,0.203215,-0.245366,0.056869,-0.189668,-0.057017,0.439686,-0.048265,-0.252652,-0.236454,0.063358,0.311291,0.044639,-0.167353,-0.094887,0.019225,0.220950,0.121526,0.037512,-0.171465,0.048640,0.208637,-0.013604,0.097125,0.204450,0.378989,0.322964,-0.335765,0.159311,-0.306133,0.414009,0.267742,-0.029747,0.424734,0.117458,0.597445,-0.281613,-0.388902,0.073569,0.074147,-0.051966,-0.296503,-0.125908,0.230971,-0.343549,0.139572,0.313503,-0.112483,0.440292,0.268489,0.182244,0.194078,-0.447412,0.038533,0.059725,0.607842,-0.099908,0.481568,-0.282120,-0.004461,0.235929,0.277448,0.042543,0.146653,0.685601,0.515963,0.034551,0.289986,0.584625,0.457567,0.410142,0.189658,-0.122051,-0.089801,0.317654,-0.096576,-0.290178,-0.381289,-0.340124,-0.221324,0.012237,0.021746,-0.549640,-0.135324,0.138706,-0.016681,0.281383,0.161396,-0.079091,0.444618,0.108134,0.124751,0.525187,-0.289470,0.599324,-0.027474,-0.356307,-0.587181,-0.320330,-0.549260,0.120963,-0.254181,0.493740,0.225396,-0.354260,-0.294893,-0.388477,0.069959,-0.281435,-0.621128,-0.049639,-0.484402,-0.593437,-0.290896,-0.096364,-0.180655,-0.228616,-0.067051
0.447426,0.603589,0.000000,0.147606,0.000000,0.007839,0.128724,0.178846,0.078337,0.066170,-0.083488,1.113625,-0.497769,-0.107560,0.729383,0.352386,0.221399,0.522656,0.165119,0.356041,-0.254792,-0.458398,0.335594,0.291644,-0.268573,0.322931,0.531240,-0.236180,0.181978,-0.123137,0.272361,-0.432146,0.623681,0.101656,0.351410,0.221664,0.168925,0.423963,0.410430,0.138308,0.036932,-0.008220,-0.017975,-0.036179,-0.085245,0.204253,0.267767,0.031621,-0.118103,0.099794,0.197037,0.092477,-0.578691,-0.156591,0.178498,0.036401,0.357313,-0.059209,0.294483,0.350403,0.010068,0.290072,-0.301094,0.130069,0.133949,0.652413,0.195197,0.096731,-0.007088,0.194575,0.142063,-0.156831,0.346517,-0.269202,0.607495,1.677732,0.482464,0.865255,0.607395,-0.477673,0.587274,0.416231,0.693888,0.587468,1.061528,0.434196,0.037530,0.633574,0.629444,0.408124,0.536720,0.222744,-0.255618,0.691645,0.202603,0.182721,0.415058,0.317318,0.619287,0.592429,0.328355,0.076884,0.412224,0.640551,0.497973,0.264944,1.337162,0.969030,1.700279,1.657527,0.969646,0.593486,0.940071,0.348999,0.758208,-0.021797,0.694512,0.476762,0.350897,0.477293,-0.097593,0.858098,0.399759,-0.042372,0.274711,0.298271,0.191341,0.208416,0.786711,0.301540,0.228366,0.653912,0.579428,-0.274677,0.021394,0.750374,0.579592,0.408580,-0.237118,0.269919,0.265039,0.893002,0.569928,-0.159891,0.373916,0.310373,0.274012,0.454094,0.244207,0.512493,0.141341,0.063565,0.649074,0.128826,0.140883,-0.061328,0.565387,0.805800,0.127981,0.048413,0.264618,0.503695,0.448972,0.425566,0.599961,-0.097919,0.324825,0.491267,0.368023,0.480864,0.374394,0.647182,0.548913,-0.239796,0.393834,0.163945,0.495682,0.181943,0.486331,1.389401,0.436765,1.224590,-0.016081,-0.043829,-0.255595,0.351650,0.111442,0.109052,0.384740,-0.033597,-0.112866,0.223598,0.133409,0.097337,0.356180,-0.097553,0.495982,0.456841,-0.078807,0.011783,0.300805,0.590191,-0.454376,0.177085,-0.158814,0.176965,0.092529,0.384687,0.100246,0.409580,0.650733,0.658566,0.227491,0.598119,0.663078,0.732180,0.372735,-0.171763,0.028223,0.159649,0.411526,-0.256199,-0.250751,-0.069112,-0.039517,-0.244215,0.299275,0.202776,-0.822602,-0.164920,-0.121812,0.362200,0.682432,-0.129861,-0.298860,0.667849,0.586591,0.399189,0.512945,-0.122420,0.510119,0.340793,-0.144928,-0.319584,-0.288678,-0.641055,-0.308877,-0.408238,0.444316,0.374802,-0.234933,0.037523,-0.019401,0.367633,-0.045874,-0.203697,0.195315,0.079795,-0.383596,0.197984,0.381370,0.018774,-0.017989,0.167906
0.117173,-0.171905,0.147606,0.000000,0.000000,-0.144612,0.497689,0.487233,0.198434,0.026513,0.416339,0.013684,-0.257595,0.319117,0.029173,0.121967,0.066842,-0.049407,0.010282,0.372354,0.451476,-0.255176,0.437659,0.556464,-0.438114,0.229336,0.342967,0.483444,0.564093,-0.045246,0.220758,-0.462831,0.207588,0.437783,0.302822,0.169474,0.574616,-0.070903,0.560754,0.456462,0.808540,0.086122,0.411431,0.386899,0.132401,0.173730,0.572990,0.511861,0.499853,0.084668,0.455853,0.374375,0.123031,0.519827,0.410658,0.596544,0.733679,0.716825,0.450047,0.220541,0.382463,-0.029814,0.650742,0.543001,0.829713,0.456601,0.335970,0.272479,0.587117,0.668512,0.505931,0.507271,0.186470,0.200819,-0.053734,0.037039,0.085190,-0.044872,-0.134059,-0.158488,-0.037978,0.018695,-0.154819,0.074942,0.028281,0.236343,0.232415,-0.254421,-0.024971,0.189966,0.025849,-0.242952,-0.140126,0.156344,0.020409,0.156588,-0.247999,-0.121528,0.064972,0.102000,0.130066,-0.239700,-0.162524,-0.182941,-0.052372,-0.360202,0.064502,-0.068633,0.061338,0.011569,0.091912,0.267455,-0.002059,0.053567,0.081423,-0.503438,-0.097820,0.260395,0.050431,0.228859,-0.422768,-0.025252,0.334390,-0.250557,0.142749,0.106441,-0.269892,-0.253353,-0.112969,-0.184794,0.282865,0.009983,-0.215407,0.064832,0.152088,0.192482,0.359879,-0.135215,-0.398576,0.625009,0.509295,0.246676,0.126255,0.436473,-0.137865,-0.003226,0.172184,-0.063540,0.322394,0.101840,0.026982,-0.014946,0.345368,0.897942,0.195769,-0.035008,0.152209,0.116935,-0.027484,0.185110,0.307630,0.188142,-0.107443,0.489808,0.190911,0.230445,-0.062112,0.257977,0.129038,0.128203,0.034802,0.307676,0.207646,0.220147,0.326310,0.455072,0.152095,-0.165004,0.653440,-0.031597,-0.179317,-0.012540,-0.006461,0.088282,-0.312201,0.557494,0.410207,0.687126,0.298789,0.097709,0.029522,0.187945,-0.202470,0.068196,0.000965,0.013484,0.194395,0.218300,0.235555,-0.010102,0.524636,0.154640,-0.043116,-0.077509,0.354157,-0.145434,-0.049450,0.534988,0.334304,0.354486,0.066193,0.013593,0.571280,0.198225,0.133319,0.225047,0.087597,0.029081,0.399920,0.583294,-0.162833,0.208109,0.113732,0.011633,0.111726,-0.130514,0.324008,0.211037,0.177457,0.193221,0.122686,0.420666,0.062758,0.092644,0.081161,0.102717,0.695497,0.815968,-0.089676,0.397464,-0.016953,0.480076,0.156092,0.230362,0.467605,0.086261,-0.058348,-0.096161,-0.095898,-0.152663,0.256993,0.622495,0.379844,0.441764,0.004180,0.006961,0.731194,-0.063251,-0.001198,0.524951,0.349707,0.236923,-0.224641,0.124195
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.213141,-0.015113,0.007839,-0.144612,0.000000,0.000000,-0.080407,-0.225380,0.284700,-0.107646,-0.204022,0.241534,-0.160722,-0.091233,0.110640,0.202879,0.266951,0.148319,-0.043100,-0.438289,0.151498,-0.224843,-0.570771,-0.405041,-0.371156,-0.334548,-0.498693,-0.249460,-0.049661,-0.121017,0.175250,-0.274345,-0.337650,-0.069200,-0.210367,-0.159657,-0.168764,-0.006886,0.139769,0.055911,-0.242450,0.028389,-0.131261,-0.044991,0.066715,0.053745,0.113941,-0.638159,-0.256464,0.082560,-0.282699,-0.271438,-0.186681,-0.096592,-0.601606,-0.437280,-0.169215,-0.123302,-0.064522,0.156669,0.357740,0.210609,0.031907,-0.069008,-0.198745,-0.192368,0.073779,-0.269931,-0.254896,-0.031348,-0.012465,-0.337290,-0.559725,0.201209,0.334458,-0.080734,0.511038,-0.116414,0.426721,0.050064,-0.328601,0.025104,-0.215550,-0.123361,0.315742,0.345026,0.091853,0.429697,0.407005,0.494914,0.612538,0.462842,0.446349,0.249192,0.710386,0.650078,0.501680,0.010446,0.368308,0.278868,0.186431,0.284514,-0.044357,-0.036429,0.099891,0.334544,0.063662,0.255259,-0.038468,-0.053691,-0.013861,0.115425,0.181318,0.582352,0.184819,0.348402,0.134712,0.138198,0.405633,0.120607,0.020731,0.269477,0.327722,0.314110,0.333186,-0.114145,0.220460,0.280695,0.094015,0.420596,0.035807,0.200203,0.356846,0.121073,0.096302,-0.064044,0.015614,0.224128,0.264421,-0.432079,0.060805,0.053073,0.397919,0.276155,0.218470,0.243114,0.114041,-0.097397,0.016629,-0.000278,0.142770,0.323091,-0.185259,-0.040688,-0.050216,0.555411,0.147552,-0.002148,0.215280,0.379423,-0.222974,0.092875,0.240276,-0.012145,-0.187755,0.145797,0.236574,-0.135703,0.319529,0.045131,-0.378873,-0.250373,-0.183010,-0.461141,0.037081,-0.276269,0.260971,0.244488,0.198295,-0.025958,0.597415,-0.085337,0.115881,0.423733,0.437909,-0.143629,-0.183080,-0.208191,-0.406546,0.305981,-0.198135,0.496788,0.482024,0.319672,0.284545,0.344854,0.241895,0.020527,0.125425,0.325947,0.121263,0.209079,-0.354527,0.383548,-0.379812,-0.250872,0.151445,0.006542,0.003032,-0.539713,0.315979,0.290703,-0.074710,-0.013762,0.333261,0.158341,-0.294548,0.068362,-0.537540,-0.073602,-0.113374,0.201032,0.119576,0.062240,-0.289783,-0.025950,0.462132,-0.167315,-0.253307,-0.107683,-0.349574,-0.286516,-0.190535,0.227326,-0.043462,0.109604,-0.276494,-0.239664,0.065122,-0.378837,0.110868,-0.268159,0.025778,-0.013394,-0.043491,0.055360,0.165496,-0.145534,0.521021,0.168953,-0.065779,-0.504965,-0.165429,-0.282342,-0.355508,-0.057922,-0.351518,-0.156836,-0.302831,-0.151074,0.455830,-0.198565,-0.291780,0.169415
0.323276,0.071911,0.128724,0.497689,0.000000,-0.080407,0.000000,0.272404,0.322284,0.158780,0.161419,0.151030,-0.041384,0.177957,0.283612,0.163462,0.351075,0.001056,0.339436,0.188438,-0.025196,-0.108247,0.124164,0.373442,-0.279076,0.271675,0.265769,-0.011716,0.113531,-0.019512,-0.032807,-0.174140,0.374216,0.259440,0.275726,0.482362,0.029929,0.142129,0.226825,0.132005,0.320533,0.087807,0.316915,0.199558,0.038237,0.233432,0.264921,0.114618,0.001782,0.222850,0.499551,0.151719,-0.204979,0.134506,0.036972,0.157063,0.453873,0.149501,0.386555,0.431151,0.463615,0.260941,0.391940,0.660167,0.238708,0.420901,0.348353,0.171767,0.268870,0.113434,-0.065131,0.097730,0.244954,0.238206,0.239617,0.108014,0.239839,0.181889,0.116981,-0.146573,0.197534,0.284264,0.097145,0.266535,0.106134,0.184924,0.248398,-0.044580,0.109582,0.231150,-0.023505,0.197906,0.048616,0.466763,0.240945,0.377305,0.067917,0.012837,0.275638,0.133544,0.444419,-0.002896,0.043633,-0.066202,0.277061,0.112391,0.222251,0.179968,0.177381,0.181595,0.314946,0.291464,0.287922,0.217304,0.163724,-0.196904,0.164283,0.367094,0.290731,0.378992,-0.101929,0.228429,0.456455,0.005784,0.259946,0.395478,-0.158731,0.137580,0.121299,0.195455,0.129033,0.204510,0.162325,0.168090,0.149244,0.528857,0.043220,0.168069,-0.217529,0.550124,0.367039,0.368911,-0.084716,0.318377,-0.168283,-0.270932,-0.094219,-0.238467,-0.173150,0.041549,-0.336284,-0.053163,0.190419,0.255929,-0.345031,-0.157109,-0.069544,-0.011547,-0.313307,0.255855,-0.014097,-0.044002,-0.101421,0.225865,-0.099424,0.113898,-0.222063,0.163908,-0.123969,0.005612,0.132575,0.272715,0.124417,-0.124537,0.457887,0.163491,0.254753,0.260146,0.240896,-0.095818,-0.238493,0.016912,-0.186425,-0.171184,-0.089991,0.301656,0.199329,0.069993,-0.017514,0.390194,-0.028096,0.168069,0.218224,0.236029,0.290025,0.384219,0.174563,0.159395,0.064707,0.107574,0.369336,0.434755,0.015947,0.197846,-0.023870,-0.170750,0.049744,0.441115,0.258223,0.011175,0.347921,0.239678,0.311860,0.099149,0.297223,0.188224,0.282916,0.062131,-0.088616,0.128102,0.044939,0.211768,0.441903,0.058862,0.123984,0.077283,0.515995,0.078986,0.014597,0.489832,0.341613,0.505843,0.363377,-0.016191,0.276160,0.208843,0.451823,0.292405,0.375923,0.042606,0.193846,0.149281,-0.401248,-0.247860,0.046432,-0.319947,0.287660,0.096625,0.119138,-0.177461,0.002454,0.243779,0.063067,0.461653,0.018361,-0.113319,0.517167,-0.327097,-0.118904,0.192751,0.244279,0.164224,-0.063655,0.231398
0.124484,-0.057670,0.178846,0.487233,0.000000,-0.225380,0.272404,0.000000,-0.185254,0.175742,0.324786,0.009167,0.042519,0.266425,0.054274,0.415387,0.086540,-0.130774,-0.128687,0.332030,0.075992,-0.020210,0.368568,0.308025,-0.138049,0.056093,0.195496,0.132202,0.641377,0.188708,0.203017,-0.104884,0.051203,0.121076,0.349409,-0.124719,0.326475,0.094182,0.635955,0.589897,0.470706,-0.092948,-0.040532,0.002617,-0.062086,0.111510,0.444119,0.588066,0.456979,0.036860,0.364924,0.280807,0.106362,0.350262,0.432811,0.551982,0.635839,0.430510,0.187565,0.094970,0.256405,0.008694,0.348541,0.470333,1.039578,0.590487,0.432522,0.816761,0.954374,0.273257,0.435506,0.330158,0.483144,0.070837,-0.168322,0.007619,-0.239762,-0.119736,-0.257325,0.058527,0.087653,-0.169033,-0.127544,-0.180605,0.089709,-0.031655,0.081079,-0.197529,0.065710,-0.037050,-0.006489,-0.332867,0.015021,-0.109441,-0.076170,0.007747,-0.323627,-0.260100,-0.231358,-0.042159,-0.061847,-0.171546,-0.172036,-0.140711,-0.210717,-0.494534,-0.055768,-0.202952,0.009701,0.036543,-0.055277,0.104897,-0.094644,-0.074317,-0.009949,-0.532870,-0.074731,0.114795,0.015238,-0.254888,-0.412373,-0.064243,0.213749,0.146406,0.229828,-0.037494,0.082143,-0.533352,-0.203430,-0.238652,0.457654,-0.004877,-0.187171,0.113979,0.389183,0.111314,0.241274,-0.305884,-0.218024,0.349601,0.176375,0.087142,0.309067,0.132481,0.089141,0.040026,-0.063690,-0.047903,0.168618,0.057496,0.107595,0.149036,0.101866,0.474902,0.144997,-0.116759,-0.039660,0.078209,0.129795,0.130150,0.276284,0.049438,0.069561,0.173149,0.099129,0.215254,0.052975,0.064641,0.015499,0.198240,0.048820,0.044603,0.052080,0.410771,0.482534,0.496998,-0.076540,-0.613360,0.445001,0.067967,0.074200,0.025741,0.241347,0.247576,-0.107813,0.618983,0.717025,0.810139,0.273320,-0.263485,0.051059,0.101733,-0.231756,0.102373,-0.427703,-0.166845,0.220304,0.148743,0.272316,-0.047013,0.297095,-0.173381,0.087599,-0.410744,0.567096,-0.155392,0.048870,0.276368,0.208429,0.267949,0.148133,-0.040481,0.373061,0.023786,0.024012,0.110394,-0.063856,0.206242,0.537103,0.258427,0.113199,0.458971,0.290438,0.210524,0.538565,-0.191618,0.275304,0.162080,0.147141,0.078062,0.366690,0.341905,-0.017947,0.349020,0.173644,0.025834,0.660886,0.848483,-0.030989,0.681597,0.013430,0.467545,0.329083,0.402214,0.261991,0.116746,-0.235497,-0.195624,-0.188923,-0.306996,0.154747,0.743830,0.713577,0.055976,0.116577,0.256207,0.446518,0.070226,0.055923,0.439924,0.294372,0.335962,0.012240,0.148763
0.056391,0.234254,0.078337,0.198434,0.000000,0.284700,0.322284,-0.185254,0.000000,0.111454,-0.195245,0.308121,-0.450970,0.172080,0.438176,0.004550,0.232179,0.336634,0.031533,-0.462006,0.276439,-0.588017,-0.210335,0.158533,-0.658951,-0.174751,-0.183226,0.226334,-0.021806,-0.390372,0.325208,-0.661541,0.031092,0.365940,-0.013892,0.267937,0.032006,0.045134,0.269261,0.139519,-0.013271,0.058767,0.316382,0.253349,0.229668,0.267428,0.131461,-0.292698,-0.053688,-0.090188,-0.054764,-0.149093,-0.459712,-0.025906,-0.307133,-0.150920,0.036070,0.136725,0.460599,0.258141,0.384235,0.752563,0.219095,0.386583,-0.210887,0.073973,0.025620,-0.331800,-0.242803,0.211797,0.007464,-0.487024,-0.052323,-0.290883,0.462136,0.234766,0.271776,0.466205,0.464827,-0.694128,0.187295,0.371646,0.066303,0.342496,0.374615,0.621871,0.085816,0.313012,0.261657,0.416028,0.246440,0.406616,-0.201135,0.388988,0.220299,0.278320,0.564214,0.550966,0.568375,0.409047,0.143215,0.287658,0.510915,0.288005,0.511969,0.523976,0.417686,0.461511,0.219281,0.179177,0.553259,0.550867,0.490108,0.448298,0.547560,0.266911,0.406529,0.714548,0.330961,0.669664,0.456145,0.384312,0.435047,-0.091549,-0.036652,-0.300351,0.151822,0.635985,0.530557,0.371813,0.539907,0.441025,0.407948,-0.514345,-0.311227,0.428034,0.129483,0.588017,0.090798,0.265565,0.304491,0.254230,0.011458,0.210304,-0.012067,-0.074108,0.209246,0.003915,-0.121016,0.113982,-0.321416,-0.085351,0.110598,0.135163,-0.078261,0.244457,0.166769,0.062793,0.117472,0.032951,-0.048943,-0.034881,0.167430,0.185825,0.062556,-0.119840,0.045961,0.047395,0.072780,0.070759,-0.156315,0.332823,0.142009,-0.197936,0.040039,-0.499401,0.524479,0.275709,0.102940,0.002805,-0.031147,0.095751,-0.109430,0.083474,0.258014,0.075909,-0.009239,-0.368127,-0.429042,0.177245,-0.698571,0.229586,0.185143,-0.159275,0.383450,0.658451,0.241287,0.386910,-0.472563,0.049199,0.055226,0.623815,-0.476333,0.691953,-0.296048,-0.371430,0.107025,0.288233,0.038626,0.112052,0.334414,0.516646,0.125276,0.434516,0.489355,0.553554,0.101060,0.167118,-0.148118,0.035341,-0.059220,-0.155569,-0.197933,-0.330693,-0.249456,-0.367847,0.131759,0.093787,-0.335041,0.000693,-0.113825,0.012926,-0.028471,-0.066707,-0.315307,0.628150,0.060133,0.109249,0.529556,-0.446508,0.585591,0.087630,-0.183859,-0.148508,0.072814,-0.093103,0.093050,-0.053227,0.654372,0.434687,-0.440466,-0.238282,-0.485741,0.061171,-0.745309,-0.866009,0.084981,-0.761112,-0.745352,-0.229713,0.206700,-0.223748,-0.635553,-0.100111
0.116865,0.491922,0.066170,0.026513,0.000000,-0.107646,0.158780,0.175742,0.111454,0.000000,0.088917,-0.056856,0.373342,0.409108,0.010812,0.241689,-0.159870,-0.274664,0.073545,-0.277478,-0.300605,0.029208,-0.145069,-0.126013,0.014742,-0.105175,-0.139462,-0.066903,0.198584,0.114894,-0.157041,0.078812,-0.063824,-0.161645,0.158091,-0.108592,-0.206432,-0.103101,0.096349,0.199912,0.010763,-0.193851,-0.042992,-0.006736,0.023537,0.115395,0.145991,0.059878,-0.094662,-0.104605,0.376489,0.187767,-0.046935,0.065234,0.064097,0.045346,0.184688,0.069871,0.367303,0.295709,0.158715,0.404770,0.129324,0.316929,0.099316,-0.163843,0.043587,0.324022,0.154675,-0.011165,0.041559,-0.206608,0.486894,-0.187200,0.132115,0.134994,-0.069163,0.087714,-0.060610,-0.041686,0.286600,-0.156671,0.123381,0.131575,0.028076,0.174021,0.204863,0.047407,0.168658,-0.063495,0.104312,0.244221,0.175933,0.241686,0.046067,0.142730,-0.067785,-0.140252,-0.142578,-0.227702,0.290111,-0.034925,0.023900,-0.213912,0.177934,0.053613,0.139444,0.017226,0.150153,0.153081,0.176034,0.055511,0.167038,-0.272346,-0.007802,-0.196492,-0.074152,0.088894,0.325030,-0.034626,-0.097734,0.292301,0.292376,-0.032652,0.004496,-0.012283,-0.168581,-0.045399,0.044403,0.170233,0.242080,-0.058792,0.370655,0.062402,0.429087,0.390557,-0.316250,-0.087466,-0.165831,0.290737,-0.171606,0.296261,-0.066058,0.156369,0.054407,-0.031394,-0.166220,0.105494,-0.329234,-0.132921,-0.278570,0.136176,0.227317,0.276538,-0.176714,-0.273339,-0.199639,-0.050064,0.151365,0.127866,0.036814,-0.170782,0.069613,-0.053199,-0.344031,0.188858,0.014525,-0.000100,-0.134281,-0.024539,0.095439,0.068422,0.013602,0.169022,0.115651,-0.102534,0.042586,-0.052629,0.183935,-0.047598,-0.360111,0.185586,-0.405773,-0.343119,-0.061696,0.158101,0.316039,0.003523,0.038262,0.269019,-0.134202,0.314369,0.106699,-0.034000,-0.095395,0.246082,-0.083679,-0.020940,0.115667,0.002770,0.081743,0.116408,0.355237,0.067541,0.186051,-0.020701,0.374710,0.509103,0.265276,0.095229,0.380859,0.096815,0.257532,0.046337,0.201161,0.265633,0.441786,0.330771,0.179259,-0.071634,0.448057,0.136566,0.033551,-0.530476,-0.147791,-0.185720,0.156102,0.048280,-0.049051,0.169354,0.272106,-0.046005,0.044942,0.392674,0.049792,0.027948,0.078158,0.255193,0.075468,0.104166,0.024465,-0.072479,-0.194521,-0.179988,0.091929,-0.232747,0.352025,-0.023671,-0.018220,-0.181177,0.082688,0.023417,-0.186688,-0.082291,-0.196507,-0.225555,-0.020106,-0.439171,-0.207174,-0.051600,-0.272413,0.120484,-0.018580,0.018561
